t_h,Tg_MPC,Tp_MPC,Qf_MPC_kgh,Deng_MPC,kAD
7.23333333333333,781.51535324544,87.6530488033833,1914.4202528841,822.626382664297,31.4794172877643
7.25,779.487613122729,86.8011029234625,1914.4202528841,822.626382664297,31.6309174215258
7.26666666666667,782.956554424608,86.2697090001648,1914.4202528841,822.626382664297,31.3722517884538
7.28333333333333,785.058168333278,86.4075996991427,1914.4202528841,822.626382664297,31.2167358623064
7.3,782.440781261162,85.8162385969477,1914.4202528841,822.626382664297,31.4105551935122
7.31666666666667,785.130502208169,87.8381940367531,1914.4202528841,822.626382664297,31.2113991815756
7.33333333333333,789.870411739616,86.8670375358433,1914.4202528841,822.626382664297,30.8639815013191
7.35,789.172268792707,86.5746066145314,1807,776.4679,30.9148716242741
7.36666666666667,786.943575525337,87.4088280476773,1807,776.4679,31.0779773343963
7.38333333333333,782.501400256847,86.0804183149053,1807,776.4679,31.4060505703807
7.4,780.951194986401,86.5074809372038,1914.4202528841,822.626382664297,31.5214828764585
7.41666666666667,779.197532920365,87.2303574707078,1914.4202528841,822.626382664297,31.6526596363495
7.43333333333333,780.100920114921,88.6103878780826,1914.4202528841,822.626382664297,31.5850057313583
7.45,783.748639307437,87.4313276779238,1914.4202528841,822.626382664297,31.3135337128732
7.46666666666667,782.611869671845,87.4293665295348,1914.4202528841,822.626382664297,31.3978434679538
7.48333333333333,783.933809633694,86.8893216214372,1914.4202528841,822.626382664297,31.2998252105119
7.5,785.56021111409,87.1660565218773,1914.4202528841,822.626382664297,31.1797176703172
7.51666666666667,786.648152170443,87.190625608422,1914.4202528841,822.626382664297,31.0996721726226
7.53333333333333,785.91201816891,89.2320488367916,1876.43680979727,806.304897169885,31.1538073731381
7.55,788.409685919923,87.4614428317956,1881.59277937734,808.520417298442,30.9705694958627
7.56666666666667,789.779969313247,87.5632298638977,1811,778.1867,30.8705687298402
7.58333333333333,790.913909791206,87.9304950308324,1811,778.186699999999,30.7880968767427
7.6,789.122728244372,86.5737320236731,1811,778.186699999999,30.9184864816777
7.61666666666667,786.122334468127,87.3679108598787,1811,778.186699999999,31.1383296379938
7.63333333333333,786.039390319166,86.9536080909236,1811,778.186699999999,31.1444326568261
7.65,782.624991573869,87.8502944358618,1811.00000000016,778.186700000068,31.3968687679584
7.66666666666667,785.397714610627,87.6037339738164,1914.4202528841,822.626382664297,31.191693812925
7.68333333333333,783.744520133268,86.9887413683822,1914.4202528841,822.626382664297,31.3138387420213
7.7,780.475930502273,88.3416209609563,1914.4202528841,822.626382664297,31.5569709090906
7.71666666666667,778.482062867643,87.892392575267,1914.4202528841,822.626382664297,31.7063602361853
7.73333333333333,779.47202041909,87.8719702609638,1914.4202528841,822.626382664297,31.6320856905763
7.75,781.881454740593,88.6535869367283,1914.4202528841,822.626382664297,31.4521543612243
7.76666666666667,782.17982080634,87.37865565142,1914.4202528841,822.626382664297,31.4299558335149
7.78333333333333,781.729850653691,88.353230774716,1914.4202528841,822.626382664297,31.4634407221356
7.8,785.938572958338,87.9960269466589,1914.4202528841,822.626382664297,31.1518526453173
7.81666666666667,787.431935902329,88.1622189998445,1914.42025288402,822.626382664266,31.0421521905578
7.83333333333333,784.604975129225,89.0549189178994,1830.50499604998,786.567996802678,31.2501957871789
7.85,785.046663071284,87.7301507387558,1912.25716814871,821.696905153499,31.2175847999201
7.86666666666667,786.026275678914,87.0717651601179,1914.4202528841,822.626382664297,31.1453977567617
7.88333333333333,782.906113637205,87.9094394239255,1912.88042813302,821.964719968757,31.3759953358182
7.9,782.781496043236,87.9631649344712,1914.4202528841,822.626382664297,31.3852462590977
7.91666666666667,783.227874086394,87.3840608610565,1914.4202528841,822.626382664297,31.3521242254713
7.93333333333333,783.091974272814,87.1025909108311,1914.4202528841,822.626382664297,31.3622039384714
7.95,785.897198361722,86.9895469000487,1914.4202528841,822.626382664297,31.1548983373907
7.96666666666667,787.427568840181,87.3155229879649,1914.4202528841,822.626382664297,31.0424723382576
7.98333333333333,788.639903947,87.8200378757848,1830.76091752054,786.677966258575,30.9537425504244
8,789.01330044877,86.9982316582225,1815,779.905499999999,30.9264728966424
8.01666666666667,784.9528231778,87.0113809489784,1817,780.764899999999,31.2245099520226
8.03333333333333,786.156767070247,85.896887053816,1878.36735020274,807.134450382119,31.1357964978803
8.05,786.179564889919,87.0444002452321,1869.18038244726,803.18681033759,31.1341194372814
8.06666666666667,784.913504443162,87.6144618085711,1858.65740175297,798.665085533252,31.227412105706
8.08333333333333,783.797581428629,86.6297292830871,1914.4202528841,822.626382664297,31.3099097610378
8.1,786.073195797807,87.2184166471563,1914.4202528841,822.626382664297,31.1419450875987
8.11666666666667,788.063447874741,87.1846162043988,1910.13078422711,820.783197982388,30.9958963616237
8.13333333333333,786.429146426303,87.5648172476312,1817,780.7649,31.1157664628812
8.15,785.409468631924,87.4767834597245,1817,780.764899999999,31.1908273522557
8.16666666666667,784.610429088179,86.245424389553,1851.60671063594,795.635403560263,31.2497928667033
8.18333333333333,790.42917285283,86.1176632303652,1914.4202528841,822.626382664297,30.8233208890876
8.2,792.647193321208,86.7253144716139,1817,780.764899999999,30.6625236474434
8.21666666666667,790.298252629683,87.0496094834868,1817,780.764899999999,30.8328423196539
8.23333333333333,792.182794791218,87.5738159797961,1817,780.764899999999,30.6961106763908
8.25,793.316887433052,87.656008440437,1817,780.764899999999,30.6141631300799
8.26666666666667,792.806539629265,88.8785295609269,1792,770.022399999999,30.6510088534382
8.28333333333333,788.440311101818,87.7120717334872,1792,770.022399999999,30.9683304521591
8.3,784.960518102202,87.3101313480634,1792,770.022399999999,31.2239420187468
8.31666666666667,786.301790060305,89.8327662837656,1852.91640714277,796.198180149247,31.1251300491593
8.33333333333333,783.740395585703,88.2015733628851,1835.23070600278,788.598634369392,31.3141441725232
8.35,786.780036229589,87.5215470156734,1914.42025288404,822.626382664272,31.0899849172494
8.36666666666667,788.340138381627,87.4914268804956,1868.70805275045,802.98385026687,30.9756548928105
8.38333333333333,788.35794684446,88.4499336017731,1792,770.0224,30.9743526255932
8.4,790.821035317022,87.6276644937552,1792,770.022399999999,30.7948421288945
8.41666666666667,790.09760110833,88.2639879461835,1792,770.022399999999,30.8474416651046
8.43333333333333,787.418928086271,88.4825276923237,1792,770.022399999999,31.0431057999367
8.45,782.811434941692,87.963450586534,1792,770.022399999999,31.3830234717609
8.46666666666667,782.150450654655,87.079002468053,1914.4202528841,822.626382664297,31.4321401751601
8.48333333333333,779.205042734121,88.0334998788946,1914.4202528841,822.626382664297,31.652096538409
8.5,779.794784762523,88.1436594747077,1914.4202528841,822.626382664297,31.6079130957426
8.51666666666667,778.34127055791,87.2696565232555,1914.4202528841,822.626382664297,31.7169400828475
8.53333333333333,780.1971234657,88.3686223707501,1914.4202528841,822.626382664297,31.5778110542299
8.55,780.149124915347,88.0849877766138,1914.4202528841,822.626382664297,31.5814004423268
8.56666666666667,783.738776096004,88.216969532398,1914.4202528841,822.626382664297,31.3142640997236
8.58333333333333,783.264679458733,86.9197657542381,1914.4202528841,822.626382664297,31.3493950106342
8.6,789.437908049054,87.6107651922157,1914.4202528841,822.626382664297,30.8954968535768
8.61666666666667,792.740101894723,87.7173688708891,1796,771.741199999999,30.6558092199048
8.63333333333333,791.750689778501,87.3935985626608,1796,771.741199999999,30.7274000707617
8.65,789.972712879969,87.6821025913705,1796,771.741199999999,30.856532512565
8.66666666666667,790.213234052645,88.3263971941281,1796,771.741199999999,30.8390272752324
8.68333333333333,789.514662348002,87.479709262843,1796,771.741199999999,30.8899012758491
8.7,787.604956563837,88.1603751528205,1796,771.741199999999,31.0294711754262
8.71666666666667,786.173928553173,87.3996457069208,1796,771.741199999999,31.1345340495994
8.73333333333333,783.145386562334,86.9747770747121,1796,771.741199999999,31.3582418917028
8.75,782.418696694373,86.7457608364891,1914.4202528841,822.626382664297,31.4121964931953
8.76666666666667,778.623261101914,87.6897873966417,1914.4202528841,822.626382664297,31.6957540127564
8.78333333333333,779.568496091742,87.6939412600033,1914.4202528841,822.626382664297,31.6248581443663
8.8,777.817555948136,88.9142858125754,1914.4202528841,822.626382664297,31.7563307559268
8.81666666666667,780.757912835102,86.9849337038286,1914.4202528841,822.626382664297,31.5359096721175
8.83333333333333,781.034468538749,88.8981356698757,1914.4202528841,822.626382664297,31.5152696083653
8.85,785.398713717328,87.8219754694435,1914.4202528841,822.626382664297,31.1916201615882
8.86666666666667,787.798251503625,86.9182949255878,1914.4202528841,822.626382664297,31.0153112874687
8.88333333333333,788.039925730415,88.8110837778428,1809.03792638922,777.343596969448,30.9976178422866
8.9,787.485379135019,88.0643889771317,1800,773.459999999999,31.0382345956717
8.91666666666667,786.394423986614,87.5095561459808,1800,773.459999999999,31.118319028359
8.93333333333333,783.645944534488,87.3784530042135,1800,773.459999999999,31.3211393947834
8.95,781.04145980693,88.4387782108577,1914.42025288264,822.626382663671,31.5147480353973
8.96666666666667,781.057828100106,86.7327959726705,1914.4202528841,822.626382664297,31.5135269428984
8.98333333333333,784.306987175672,88.3069301817823,1914.4202528841,822.626382664297,31.2722192942844
9,788.186172254561,88.7758294121881,1914.4202528841,822.626382664297,30.9869165004977
9.01666666666667,785.579757223015,87.6246506165794,1804,775.178799999999,31.1782774622489
9.03333333333333,786.662081559019,88.7542437520684,1828.62734575368,785.761170470357,31.0986488552039
9.05,782.228031015508,88.4992783747505,1804,775.178799999999,31.426370684992
9.06666666666667,781.466210686257,87.2533982395744,1914.4202528841,822.626382664297,31.4830789342465
9.08333333333333,782.804126854124,88.0437301988585,1914.4202528841,822.626382664297,31.3835660374944
9.1,784.674599789562,86.953793351284,1914.4202528841,822.626382664297,31.2450525986625
9.11666666666667,787.632856850356,87.147274683151,1914.4202528841,822.626382664297,31.0274268697565
9.13333333333333,784.54415137156,87.6367532085122,1818.73049348349,781.508493049856,31.2546896529305
